Height,A0,B0,C0,D0,E0,F0,G0,H0,result
504552,2052309542,2513389881,1357454127,2246157750,2573922288,1799233838,1328995230,356853133,3090863711
504553,3924495520,797744237,3510816141,1572963610,4067528074,3840027946,4114403100,1552701725,1719479213
504554,922408333,2357182235,2045989893,1017258164,3601408861,759757734,3548805277,4250787272,2498112950
504555,177866121,590813441,900663881,2050086981,43463248,642332951,3092314302,3357032188,4121805636
504556,3458883201,3109443888,504502458,780361208,2897847681,1576034016,2922881049,3528083208,1804662064
504557,1543625734,913900144,2418347508,1713790134,950908594,2124569234,1350705882,2746268512,711293189
504558,628685616,3873271052,2890558544,1968114089,2499342598,2730063534,3072274213,491628805,1008823964
504559,3779863222,1972160538,3875053229,3527774632,321271002,3547310620,1929685620,3356093899,1119463752
504560,1450038250,4263739258,4076770170,3234636577,2599412779,4113596339,3185445125,1740042342,2768833875
504561,4087515841,171199052,346143553,3220851514,3602458025,3236081361,2284001875,2190813997,251428292
504562,3370590100,1230353354,4202108454,607707030,3848640838,233927776,1717012098,1537384626,2687710535
504563,86020986,885317326,2052656925,1178317809,2510078882,3543643316,1189836412,2116579985,2614487456
504564,1551001405,3058075053,1957904425,1907279593,1645750725,2399438602,2070298421,924506869,221706763
504565,2990473302,2724451966,2347490662,3218793164,2914095136,3276252195,3690905392,973179581,1170036241
504566,3030823917,3976538178,3659286595,191827856,529575656,285906905,3018852276,3271479236,1373037954
504567,145178564,2880917814,2830647416,2585723723,2599060730,1844957068,2586621756,711833156,3836808090
504568,1829450630,1725129284,2022179882,2459470978,489046339,2263086359,26440014,189677536,2193418423
504569,5733213,4138253409,1507129165,672216652,3605731732,432365136,3250127469,424613917,1233147245
504570,1227575961,1681551717,1874112472,3052567409,3420928560,160182653,2578012481,2001814439,3457119198
504571,3850665388,594561632,3499573542,1724573855,3120212660,1078752868,603218718,2876891356,2227355055
504572,919763374,3724786911,656279070,1588036050,2627792972,2137879577,4238119647,1378992483,1504212394
504573,1814831421,1028554620,321401000,643548374,908025460,2306540116,511028077,2027716069,4263567783
504574,1485896637,2346566564,3232006647,3298129472,635905423,3422707245,1498856311,2628310767,3227266372
504575,842002127,1128239846,2964665780,2497045600,3002508415,3797876011,411575336,2462313047,691832479
504576,3139054303,3595655840,375411721,2603428800,3543198957,1075534475,840928951,356696505,3357613255
504577,3425771735,3725099506,2653807347,1774742378,1448090396,630131178,3481872407,2118818385,1562711012
504578,2034739643,400669241,2192745193,4215261780,3369376935,3837824724,3220844378,999951554,743408305
504579,3130951448,1907288899,4091859519,1711439445,2332724467,1042854097,206025888,590805742,1545140490
504580,3878302900,3848750359,1662718828,2933095327,1652868285,732666561,1120902014,689941408,1657174030
504581,1752984911,598185433,1506902514,821814631,2827183333,99052165,2897121291,555324201,2859360630
504582,280205794,2392261441,4290148987,3700170923,892660252,2801316478,3652010434,1044267314,1882173017
504583,3248774228,321507025,1298780067,178264488,3725990493,3693375365,1210959751,1356711776,3767231462
504584,3710171000,2150059581,2346342228,1414204454,2669406331,2982923311,346102399,1866568659,2577183584
504585,569484958,1711413084,2035592898,2126254278,1576271729,2850249757,3524521978,3519575279,3296246512
504586,1793516530,2874449780,4095525861,1425057098,1009031914,2327656438,2245338110,2124522584,2715425985
504587,588229111,1070209910,3694531146,3049474972,1159260699,209024873,1282544983,1103847412,1854687661
504588,2550454958,2550095467,3254067883,2328740345,2591176358,3519437620,1396038340,405974608,3504006923
504589,2046414790,1385784448,3257970654,3714828264,4283902504,2052078147,1998757268,113949881,3233569063
504590,276355212,2631931423,1567962946,928168517,4257760055,372192709,3122942876,1510544530,281071413
504591,3190976983,777097236,1856670064,1111838021,3735733292,2526029454,1363091369,504401632,3402013570
504592,1293790208,4186650617,479627842,3057046792,3504153072,1943718765,1660586900,1514844860,3587843844
504593,4189294558,1629890624,2055085080,3124177645,3299314631,92268740,1256562902,336560016,2551462936
504594,934252391,2632919937,2971791072,2815045413,4122744488,1986391839,48870931,2302107298,2667309415
504595,1721143973,1684866603,349775260,1653235490,2785360333,2425177721,261747246,4178485618,741084522
504596,3670106850,3716230538,754114321,4233601684,3790237074,3804022725,2934907093,369108906,3711395149
504597,4225303859,892893434,41570165,1077727824,744465499,430271999,3512109718,3174525540,714918395
504598,2274361032,3963176674,2595183177,3330525165,476776647,913289131,2279847533,169057400,1050057518
504599,2392228754,3138441146,3385159395,2154334998,1176940508,3536956044,2240707520,518441046,2076666070
504600,1274603502,1457573322,1231596093,785354139,97091319,1296965741,1499601694,857906412,544634099
504601,659793274,3319711033,785187876,2386465887,1512977858,3933298862,629312937,4157183811,3659782083
504602,2979785545,3696469772,2054828273,3867888712,1247798444,788033273,1539450150,1707254669,2629473841
504603,117152779,3507229653,1617316280,2982022937,1398959986,2828927885,2180394630,733236367,2581672874
504604,3271513367,2975690798,3125328685,140327987,4073977575,608122557,2727319990,2538115362,1733488090
504605,3881779520,591609251,799201282,1646465796,527094076,923257532,1197330920,3041908673,3595565434
504606,3466897123,3039881039,1630797865,1183584623,59228914,158878898,559940423,1224255538,4050519226
504607,60415983,2842878084,2663380265,2167611511,3569901297,421120135,4089836642,1419026743,3299911809
504608,495181421,1166991888,802333277,29037847,1009337582,408044587,943463403,1223827064,1975462042
504609,1145177771,689167034,3925734945,1534792597,3580577261,896633386,499063225,3809701727,626790006
504610,1566299666,2265946903,3353823711,565687994,2529579066,304735099,2872718844,2574004916,3695868632
504611,2167088571,1037188271,3119485557,1010737442,2266228455,1635882333,1161298731,3671391986,3452330434
504612,3500959843,460635705,2115620667,3833173570,3712254421,2701696511,3282101546,764310645,2714002561
504613,3261702593,1420853309,3320369614,2187289139,797427263,3230918413,2399724536,2196950014,148205660
504614,1571593235,2668964821,3753896057,1828817090,733245179,4288190540,768364888,2550990341,1714850212
504615,931394436,147834168,1475590797,1657343626,2227121635,506817390,3803866195,4287498378,706030937
504616,3107975638,1192642669,3677742257,683954734,3304864020,3531546277,1720697950,634059076,1122871908
504617,2765502082,2442729561,4036991830,2911982565,3895063409,3805194590,2812907437,717395276,1498147400
504618,91118477,421248920,4109956961,279626006,2729650947,3207558935,2211374507,1607775175,3990522476
504619,2358655460,906385912,295734516,3701659351,907462501,3807712073,2875855704,966420673,292283273
504620,3041148469,1668406450,3602450077,3331344993,3496783470,4207783664,400193391,636866423,833987023
504621,1651474486,4137691456,2590583516,2179998559,912527542,2707172625,1874337200,28179679,1688886638
504622,4287407068,3997785046,844009932,490839240,3066380215,1284646287,1199641482,3512417100,2600391452
504623,2609701912,3468133769,2989606932,3961682855,1074432113,2184871725,3298046494,2805687960,123008493
504624,1732671139,1955003965,3036763852,2302447150,2452776324,5325018,3104355750,50181075,2675468981
504625,900965865,669969051,3758274088,1770761291,368666251,3978665062,1387645769,766777232,678462408
504626,2259593546,3877226896,1337019124,439349579,1632378423,1792255041,1434185443,1600009259,3119691256
504627,469119160,3705193369,223155838,1706686282,2524750666,3817459959,671528146,3904853966,535921894
504628,1189247602,539546304,3085337118,254669911,1250361188,2920889893,718382462,2257123428,2024668853
504629,3980520303,3051480395,3021489542,3712123058,1926293645,2346032557,2012518371,3209817557,1922599273
504630,1892163426,3413158119,601830257,2930439141,524248110,666870079,4090996303,2779016742,3334601219
504631,193259365,2583353511,1695625726,3405474861,632320184,3305710589,3281173801,1096586715,2349838259
504632,3534835060,3360069287,3806893916,4122197453,2545273038,2948501458,2438727188,2608466727,2241802817
504633,2334901963,3483322092,72071185,1410026618,4139221769,3882506783,914259612,2139823164,181654517
504634,715879085,958433855,2546752156,2517747442,1246042090,1515445174,2183760444,146830886,2168578013
504635,710166874,3087200064,3982218124,878846958,20254212,3644339962,3061112328,3742407281,3573154995
504636,3959401059,403269349,4205746045,3594176682,3505765322,3857165207,751651874,1035971834,2496807288
504637,1907312407,3048843740,3019072851,29193223,1584084897,3786695008,3761032088,3898620866,1783224366
504638,2362912978,569814178,876067251,3967464810,905999802,2713359967,451052293,501806061,2709332211
504639,2174466949,285962707,2944276253,2664473583,3013498752,969466070,2608371995,3985938527,2232512926
504640,4285389789,2613791450,1922234276,3846876543,2437821703,3374782384,2829274671,3687345741,2193043021
504641,3701601448,141680682,1799967320,197081494,185941439,3664949493,2604780792,1338025760,290032118
504642,147382014,1964092710,4281069324,1097236613,3860886376,2806116213,533717290,1762342637,2460095704
504643,193450531,2981413309,1691761090,3211266886,9311707,2160250528,490362119,3270984837,1853274187
504644,2142825372,256246322,3182612135,2518562520,1835494992,29799317,1612965605,2385321294,3624578354
504645,2678166747,3748514226,2387103387,2972458850,1101853388,4011880707,1657493887,1662316375,1225838438
504646,2531995934,1902082894,3195435723,2264176300,3303024744,3766410165,1336479609,2037528663,1233028697
504647,2102466238,2012721007,3213901729,1092840310,3952600276,1971070149,3374718035,2608910431,2220559057
504648,943961891,3697344479,1386693658,2206008391,3984866693,428235984,1129676268,2769813585,1714134500
504649,1188705859,3525886213,2868368170,126884499,1322123427,1856872335,2900037756,2937928399,923390528
504650,708789494,3606724922,2788557203,1348952181,304410826,2314277852,2864468324,629561273,3843556234
504651,2791123722,3786509513,2685364518,3022846187,507445418,1688123022,4121824261,1283274042,2318855452
504652,3552508747,2155241208,2830859374,1894754634,794014228,2809860426,2250974703,1020973386,4033857208
504653,3090140513,3997719335,3020614614,3281407651,2379448294,2305113402,3727560401,1569663132,1214803167
504654,3455885549,811044943,4255150535,2376071249,752739567,3042922891,874108960,4043999411,3120846245
504655,208585591,3821806791,3086596148,1436486892,1605795858,1879726964,1326126351,1982650062,3895270441
504656,236930076,4175557402,1260302305,3688255962,2133209702,4260552434,3224825379,3605945748,2106865322
504657,2970564291,1091608778,1089320851,1029721443,598723786,2620468054,3139479363,3224719941,2703228741
504658,679570030,1417060239,3362145336,1410226528,2710174109,3568762532,3702570153,592206423,3858039966
504659,2096852481,1944332781,2171399588,1208677032,2774431682,923161394,2026484115,1163441354,3940313025
504660,2335135252,391879995,487674487,4277007443,4134333390,250392507,3575037610,433103831,1400406085
504661,995570982,975543827,3268671225,482468974,2636017574,2095805252,2665032526,1854872767,2925501354
504662,846439068,2434935289,3771600382,1459989237,542394250,1998805147,198833224,3044220929,1171677706
504663,3206745692,3146974193,4153309176,1962154707,4290694170,3165463550,2766523687,981966746,3387598893
504664,2831151300,3826078982,1472807245,4208688470,247774754,3604153674,2222346643,737004817,234178385
504665,1079455452,2324581645,1237590530,2138930275,3623413661,1551090667,812842979,4271717569,2534173137
504666,1999656357,687102939,3222605859,1271668151,2783674818,1644980222,4263958830,18220456,2334677146
504667,4043833503,1543237718,2495104418,603937708,3416483428,2562348079,3027267889,3851454859,828472518
504668,572739018,599348128,3791387811,1679628097,3399115350,2580563201,3397141341,617910160,1585108872
504669,3538779774,2635720838,257059082,1372454121,2680948635,570376480,3229784143,3446420470,2684363879
504670,1751219245,2679092579,4193643416,4143506136,712568308,425238316,588608202,25099675,2570663060
504671,85316780,613350569,268581452,797841212,388849308,3190392762,4167153463,2706306372,521417199
504672,3041783,3383713104,4241454351,1324066203,235762630,2796561606,3705203545,89391638,2175649938
504673,271191980,3147791782,1912029249,282534003,2977380541,724721189,1986229113,2897956521,1911898080
504674,2115239556,2221841076,875397932,2421268627,1991519591,1319736593,3166020224,4104221943,1533282589
504675,1522275384,3474378273,2930948527,3113995078,4250325739,2900749327,442858450,1075189572,681302531
504676,3452225466,1078254648,1685648427,1844231735,4228427786,1345597021,2579274358,2631020215,3307787889
504677,1027758105,769862813,2984430314,2460177460,3096210844,1055983473,883059160,3349138940,258546180
504678,3558469518,3294396623,4279751714,3628052842,429804364,1926106412,1488157137,290086924,4058539424
504679,2644353987,1100377505,3975878450,3037922438,1287863797,2873870406,1939697648,1261651014,1555724488
504680,356552483,4006939775,2176019556,3520090736,560810377,2478929669,3282851877,271628452,1958196227
504681,3836055345,2697619905,240677366,3253040815,958793224,4268693493,3533749019,1750365887,12415888
504682,3271694867,370382693,3880143474,2918266770,2463380827,836785242,3942251903,3782924286,3911619745
504683,2849622098,1970350895,3352404674,88943857,2944729232,54775507,2391570487,3056625804,317934451
504684,2306108124,2292108826,21106002,3616520023,1544082450,3310292503,3704337349,3067676492,33556763
504685,1490300281,1741239856,3852835207,4221952756,1656901152,2158001224,4253635204,1748726331,22369571
504686,3183933912,980482368,469799149,2146356436,2824119008,3973700680,2856322984,1819135175,1046459939
504687,1898918663,568321295,2622988476,2095375279,683878114,2849373743,3067929543,1806520217,2589048348
504688,1554503749,2328717150,71457664,196037939,3187679303,2720250010,3560511476,2220511685,1691599814
504689,1373309255,1368381720,2185612251,2327400101,1617646958,3136528418,2197226131,2435936937,3900749619
504690,2931176708,3187736967,3557718313,3166647708,2960964709,4203830786,1589080870,1652004315,2681951164
504691,4283664818,1533573435,2117047552,4031393656,2880994310,1929946612,1380347271,710714885,3489969950
504692,2771840330,2935296369,395073509,1942053190,3589855518,3272539068,2054476551,464818183,2577784802
504693,963195737,3125030379,1475234944,2540662529,3049447764,3423655811,2793421117,2640348268,579843586
504694,827799968,2009463977,824068329,2524196267,2666447753,555083351,687274147,1875225274,3393988481
504695,429775983,3550631148,3056285047,2608406115,954522891,3382478018,1055182651,2656376472,1680057129
504696,1302272685,2148010831,775715879,4077978292,3207196243,1015408600,3308158658,2154966081,1295591909
504697,1726085728,2528132571,3659342719,592805673,3571638637,3013088512,2214025138,1913220785,189443963
504698,1137059617,1145863509,4207339802,2024348272,2152965242,216611830,2387770000,2652833727,2860337348
504699,2693537624,2524887114,4285672656,3611024848,3839627524,45596985,2314376902,805367947,2715468167
504700,1287596093,3945942538,2048130000,508353315,1570341811,3789881942,2272151714,3427616159,1773973936
504701,2930122141,2095728004,2193350089,1596872445,2165733768,3811924033,2970571689,3160714773,1619515756
504702,2189982056,3675064183,3324860354,2792769823,2643501874,284916401,864536,2864802803,2066643695
504703,1150766875,1935221538,892527433,2207443183,940015204,1801838532,537754577,3599373196,1830173149
504704,211200213,4252664940,3106520685,399372649,2492506324,1020883645,1798167197,2135859798,2047408703
504705,1949061488,3022135311,2566147833,2520724708,1958964273,296184908,530626847,2668959767,339768425
504706,397953769,3005808568,1105888276,3842246281,1007931075,369940093,2323009858,2917308952,1054657643
504707,774044949,1304062901,3594143228,1203146652,3542389227,11201145,939719122,3785541446,106087174
504708,1988395112,4266032498,192006711,922781673,2361133483,2610091618,2641871333,4031506052,3307347764
504709,4221302346,3776857946,1057663220,4105767352,3825548746,1937638979,2054897954,2976021828,920873341
504710,3249567717,3976237354,1131870258,2829237025,2536148312,3560442345,717201022,3810039262,3965097026
504711,4019129436,3118226379,547477623,461046774,2753649283,263876200,228872791,1158594765,2711924340
504712,2026170191,3834490571,2650989264,3206076224,1215132419,935740328,1135367995,766859290,4066142675
504713,403738705,4048773668,1942497925,1161759610,2767094908,2597424885,966258437,3767355666,96790094
504714,410532490,947056615,1415825457,1320585087,476843167,914464796,1261960869,3506011206,3195923478
504715,2764919294,2267162390,119182664,2512642235,3912133913,2362653578,1935971549,321846954,1303267887
504716,4089627684,2343657888,513325798,3715245632,1091385373,3661976376,305359871,2400477279,3249365922
504717,2017837210,3452227570,940280271,1244234357,2217909724,3158653037,4121794798,1869549993,1732060526
504718,2314119569,2684564022,3791892653,2003921070,2083552737,3811169219,3135492506,1575121829,1544247786
504719,1532109623,3200568454,1112837469,1289200757,2939808433,1721495273,3834234540,807093828,2975630237
504720,1633354774,2777741414,293706054,3450047998,2122545448,233650295,2404412653,1537286752,979852689
504721,2675886932,3300727859,1846434376,3212712393,2549928314,1605603856,2409981184,1594214202,312391839
504722,536964122,2595939985,625769797,2612472948,3291852275,3141839684,1056467347,3694313797,1989997195
504723,1792402902,1115058317,2179974168,431426989,3874423868,1868262843,1213174917,420421636,3904511749
504724,3621050632,3541668839,1844680998,2564596250,1224516098,4099760016,1398707633,3552783393,1242531446
504725,459513767,2670352008,4143138646,3221593172,3605475650,624371182,1340018730,3458836293,238255123
504726,2587868179,3262724492,4000934012,3960099579,2968793369,2662214285,2273114342,2621335607,1792375016
504727,2416389390,3036091957,3128297805,2104608821,1195122265,1216085451,1349825062,3279407887,783754310
504728,362226398,3610483179,1630148683,2953564565,1135470518,3328290859,3954178215,551376611,1582754622
504729,3816156085,255741324,610223624,1499117423,3120804228,1785547027,1778741636,801363569,3601818616
504730,1320566259,606924027,987018624,3889603775,920220683,1623312472,4056373907,663108666,2275006516
504731,3713658993,3939342114,2225832150,1582343365,2977864840,3854251234,3949110036,3314029471,875002136
504732,2619190227,3309491384,577682612,3332797752,3380413342,1273961344,2340049324,3507399605,2286769862
504733,2217718636,2531308886,1523687898,4272482202,1596899427,1717933682,2786480018,2356204248,1236460330
504734,4284858651,1114206909,3523484713,879086516,4081939393,4051286987,2248446028,3272188966,3074561460
504735,4009377414,1630812079,1617102015,468280965,1543426824,170733518,1429825415,3734975953,3518820364
504736,2561935453,1817053230,2465052427,764278975,2539804029,3106688564,1583041349,3470600247,4020575061
504737,159730099,83464847,2080404811,2439294643,3624695476,1778964265,799421799,2018802444,239075302
504738,2474414224,1529865631,2909947646,2906348689,3495921457,18383493,389862312,351568293,7718114
504739,4221133843,967413464,2015645089,2325673886,4094890886,4069742144,2963892059,2795240838,2516298265
504740,971405342,1954708616,3450325810,1949431980,2212015491,3398638239,2849567622,2401123556,433960052
504741,3236970553,1143122804,666825977,969121016,3190465873,3827902056,95953860,2538206035,745224175
504742,3101007834,1782102374,3052969218,4142954870,177298923,3490678204,3409139089,1830397064,3016583271
504743,3202289266,1970295287,466172129,2346266588,1778403329,1005964099,356201751,1938841362,321242161
504744,783331631,119871916,342607335,1643946664,843131144,1127829645,2518843724,1062847135,834439758
504745,1093540984,2339602108,2450290092,634602332,1120162749,2475576456,3729711680,2728331085,225539434
504746,3120603002,800638026,325183508,1560090178,549445682,1024011649,3832779066,1387964304,925314216
504747,3123763036,3074326752,1802579390,1012393382,2326891173,3686832337,801768338,2895368440,2449387956
504748,1470999255,2344294531,4203348208,2847117835,2885318622,2395960543,140559022,2997383372,1580010628
504749,2467076455,3326964523,2324204967,329058059,4254589437,1861018385,3710983711,1631250893,181978965
504750,663963904,4079231146,2486321729,2863398050,3529827703,3113470100,845735915,2846012359,2971485614
504751,2061530298,2028608397,537589600,1693312710,338073400,1406630917,2694322065,2055193859,1712173652
504752,2051838572,429095300,757630551,385221292,3844217109,1249368981,3849301295,4077700650,3853855672
504753,728738010,1906135918,3624910413,3291421218,363908330,697969717,2492391705,693304604,47891403
504754,489558339,2335208881,4092532653,4246477790,3184936280,3977797173,2916732064,457964672,1948133740
504755,1194512893,3387678098,3371132170,3088770204,4868714,1420969730,3795631304,3149791189,1163862180
504756,638766056,2070671866,3929682128,2648903215,1698397237,424522902,3671273175,3180101028,1477919281
504757,2363340615,2540850833,3852505293,2064690521,3089788116,357466418,4093163596,541220254,161006183
504758,606278463,2190136727,114866771,2232360839,3601801557,2194666679,3569174191,836582216,3792780970
504759,2803807227,1992526316,2656947163,931271632,2550423011,3345701885,3369512124,1829746449,2083519113
504760,2535818772,1183552856,743382522,2318217358,1383345913,1657095895,1117870271,421689905,2461811869
504761,2787168672,317216460,596339203,2851990457,3374263289,4090486069,2028212306,304767641,302131786
504762,431152521,151944923,1877817573,3071234964,4287763515,2040781974,2619417369,2003420060,1718608771
504763,771221799,2046115953,3474789975,3145193221,1113149375,2911762250,3446277420,3625384378,2015865519
504764,4154406315,1036280314,3595077222,1170003440,2868453254,237866411,1124549645,339681685,2312657800
504765,3039101804,3042226201,2723817407,1313690561,1932504734,2711976016,2269873653,3781648993,1045390872
504766,2496016023,2245066063,1802173650,1328140368,3174483430,555391972,3834865022,1531213294,3044443207
504767,1169175568,4238591364,2536862996,1445035525,853615356,1444574239,372660076,4002781351,207352049
504768,3164965381,3243922056,788932346,3769735666,853962532,271707208,3275679593,3991157719,1527371169
504769,138697838,1936183774,2463164602,1693353318,15772809,1970008545,3322505233,1054602534,2255331990
504770,659026232,2780204098,2160119247,1198728637,2296036208,286878294,2649781834,3070350266,1619922900
504771,1778401741,1724439149,218633808,2496148086,1319821803,313999505,624260670,2676971833,2752476069
504772,3250360660,3583669194,2002589597,2141760680,2617624960,1699736415,2724458490,3902159479,3185413377
504773,880495452,326740334,1553107131,1348479159,2333341859,3313413360,1597263344,1982286130,518014831
504774,3764988475,3077369896,92582845,3839572990,1819407347,3178259032,3348580315,3709441248,1911219438
504775,90365301,3678080413,3365513765,1167831653,1864769566,3332828006,3350683023,2471762671,2341528554
504776,812669054,3234779695,1233964375,3631328778,2660140199,2447838250,1501920143,2797219784,85876945
504777,2465937859,2729241102,1557139349,2987309352,3141944191,4278206599,2941350255,2527745338,4057547809
504778,1463460417,718237207,2169079505,4001351552,28288180,3856631861,614569296,2149100700,3392565560
504779,3881186385,3744874814,608441388,2541637155,40117465,2854733659,270057820,429716883,2292944014
504780,1165079987,3241429644,2158158357,3194511167,797223450,4211136068,4048039830,1231801905,1953162759
504781,1343836267,969922578,2593402001,1357636807,726204544,953407712,3033091222,2567145425,2809966324
504782,2801257986,758572784,1507699914,2846526647,3494712331,894204949,27886496,4187052403,2782605028
504783,1453272636,2246778571,3296470214,286897582,2225680452,1808060939,1972235813,458311246,540835664
504784,4027348570,418676196,3283184675,1069195529,3105716037,3321355272,1622560736,1276618024,151348758
504785,1300867701,2246348850,1974195059,672258734,3117448719,1697016625,3106175208,2243093166,1433382577
504786,1666740283,3708097290,573510678,2401135472,2920410618,2932414052,1447192021,1624504973,2550537695
504787,998668063,1551961579,678821640,2961997985,107342652,3546833096,1146216840,608080530,227573668
504788,3786506212,1916086349,3023738454,3445315118,1269685522,1842130866,1271237708,673936992,1076440757
504789,1238771708,3217987851,3794478102,4121945641,547508100,3917487774,1770525288,187395496,1022238223
504790,16240924,3810726070,2418499316,3561918267,605327938,3922077444,3985072163,3440471036,971224901
504791,2567430537,2112024771,815493299,3442562167,2350815440,763155527,758557591,2152103576,2247349240
504792,3459254304,3751801984,2385966545,1627660530,2475848984,425597220,3180489696,2087684789,1568368884
504793,2008115468,3289332437,947809416,1614383715,4179161268,2811742804,1122101697,3328444009,676561754
504794,3699035978,61913810,3894689042,1729005247,695411957,689157221,3443912508,2678066875,1766159361
504795,2557948343,1766254689,3990966454,3034965286,2921914957,2684489966,1473156917,3437222921,3328260203
504796,3983131489,2548534646,2769764798,480816076,617463833,2548620058,4139957279,3678719340,1696530604
504797,4228714996,3779860280,264787273,1849505710,2173378823,2628077751,1768687647,2903491559,1840874815
504798,1984541497,3796227507,3560606878,667226805,2892448608,2852105380,2815202416,3010541786,504371221
504799,2949378004,4163962873,2146335171,3115887088,2781342375,3957123384,4229475925,3340250414,911459266
504800,524250777,578296341,3342818954,1706582454,2443857324,2493239998,2747021578,2862519726,448045658
504801,1949229542,2207430634,2076187764,2275095894,3275027397,3166241437,3280821802,2317769191,3865415183
504802,1203445398,2223293766,612029565,2472405917,492451608,2711846903,2764842951,3697049368,969793414
504803,1819329808,834408477,1021208112,2080155157,68342433,891145256,2169857850,3656072717,1439088521
504804,3247509257,3539688605,4246546583,1795191467,1294756600,2233986177,1977407744,2072010975,2154980042
504805,1830450838,3367594616,2596632453,2188418336,4184303041,2699236358,2824452123,4107430720,35586189
504806,93335191,302876420,2354115494,3821583105,3884953310,888859635,2858454868,298382969,3468162616
504807,249149330,825016042,371458510,2645722942,3693657535,3811941483,2336059140,822741295,1145105631
504808,788798766,1039992416,2560515153,426694228,3222711139,1417789803,4128587155,462529278,458704968
504809,2856057169,1417240181,1387857150,4005920802,4018749153,3757746242,2561800435,1772151492,3716109
504810,3810798612,2305228861,3496003943,1032459544,2344133086,1939443501,4062870523,1450166196,4173675520
504811,760755624,948861466,4015206250,4073495115,2614117412,2567700331,1750977023,4130400163,29644164
504812,3808565091,1658275246,2828868731,3767495280,2635890039,3657142041,74731804,1662803945,307464248
504813,3892839872,2615864603,1572449592,4119821591,1902877868,3242444067,1795669028,2529454702,2165213470
504814,2838701034,3769577039,2026034516,299992457,4121918578,455963233,3657276608,2690423559,1902074182
504815,894662429,228671193,3834291930,3399906695,7959632,3395096204,569026911,2237880689,1747262044
504816,463068497,1836725357,3059791170,1795043457,1128308233,113924517,781148720,834390616,1391396917
504817,1596362573,2217825773,3797730313,1376179185,1905047615,2703699010,2837107697,1903979292,787900007
504818,2757794864,383395052,3286651644,78508784,3068556333,1990294326,442528442,3365580951,558560636
504819,2344204458,3065465802,1805456612,1555755926,2161836285,1618755267,2389094816,2949951527,3183537239
504820,661684567,2726267297,3282546689,3429071244,2840006802,2835141073,2329242364,286464100,2112328901
504821,1027252463,2632807532,3759840183,3751956919,4289043804,1198347762,698170969,1769760606,893860997
504822,491953192,20513905,599171688,379864122,159180505,3030889236,2414571107,2303041450,317518117
504823,1506054460,2343085416,3884412622,3181783585,2018765750,369662695,2178167263,71795203,3984267597
504824,2631574888,2621724268,3352804002,2909272653,731729744,2208402299,1090687996,597478820,628826476
504825,2911504716,3163263302,3493318458,87836968,2076400615,1130076150,747527434,3022885005,1961904577
504826,1656266105,1517466293,3561395275,4041071073,4243728632,1457059936,3257799538,1751968486,2026119409
504827,2293616910,622794124,4070314275,1558035613,1732875559,2202575285,1803064073,1183670260,145059688
504828,1681519624,2961233872,4081812795,198428286,1816687245,4002816719,2522074157,2947757051,358221103
504829,2755190388,2197609976,1721368400,3972478502,704178026,319010316,3396525557,1336160747,2108267434
504830,434894817,3157454491,669541468,2495259872,1733810331,616787180,1422878727,1002076766,2608485706
504831,3632071302,1473706138,27175180,3327977189,3682094821,451422868,4260725942,3079356654,3974552417
504832,3957369608,2172396706,2472127229,63858821,4149905339,2168424272,628140218,4229590171,3450684200
504833,156590095,932637577,2921419722,687554150,3681508489,1777413527,4054423260,3687176362,2638165314
504834,703080089,1575333071,844794468,953682674,2638643853,1101180090,451826761,3672485132,1460843886
504835,4046933724,3021007750,2602159257,2909143083,3869659781,3389454434,2117737156,2803865242,1729178933
504836,3307841589,1723479015,2506514904,1414160789,973395497,571303509,433621025,2865323516,2906871632
504837,501584093,2382790197,1498620457,3603182115,303807352,2933058159,2851972399,2969797658,1580871439
504838,60663921,2773228729,4065244605,3729067289,1014841199,1586369592,3594443040,1325082085,3580808739
504839,2972046761,3196998114,3023983051,739222059,434461450,2715034863,3063265649,2775330179,3520503059
504840,2010752187,350404038,2070960727,2769760723,3084809518,3086941114,890845408,3388885874,4198095781
504841,1586307781,2135913007,1698538114,1765927706,3706997113,1920614296,1078654548,3757422567,3630450164
504842,335517931,4074462226,1944259545,1698309101,3666691417,2956902998,3465595676,1453044464,1775285610
504843,459780870,749681285,2824060779,3331318353,2155266053,568602905,2223975941,2803578486,2308211843
504844,801131994,2470815878,1046302461,1024868481,4198589898,1573221303,2676207293,1579737442,2227111456
504845,3092958854,598217345,2402114500,1481078997,623539952,1688343556,20526809,704514135,912623431
504846,2011079495,3052713382,789399765,1848911520,3030487433,2964034023,1660922404,2093402794,3392689307
504847,3039666742,1694709360,3346683307,3495865638,1361132260,1410235828,637235399,912349140,1836932647
504848,1362504674,463627371,7855038,507115551,622177943,1501656395,3595426229,312207202,3651332420
504849,2354281118,1329032690,3209645290,325728693,299047271,426230471,1259857925,343358914,1276129196
504850,2506378635,3194784657,3500994213,3541348466,1443405926,3068446199,1416467544,182481972,2538918007
504851,3189070156,4219913994,169549957,3692144810,1690844209,4040922830,2917285102,3865529953,1604513471
504852,924905252,1760750686,4267386832,1980979721,1522417233,559541354,3577594695,1699053824,3087585749
504853,3533755957,344210718,3672265507,1177425883,872464670,2601931992,1588186755,2299212398,3347018090
504854,1858355952,2550061428,933935680,1323895533,1720346221,633574780,2300266431,2649869963,1165453843
504855,2788932149,3790879452,164876038,1727090981,2770255816,1733604634,3025407147,175405816,1923469316
